record_id,total_inflow_btc,total_outflow_btc,avg_tx_value,tx_count_in,tx_count_out,active_duration_days,in_out_ratio,temporal_entropy,address_count,entity_label
1026,2371.0763,4122.3593,45.287849,9936,10664,4816,4.0114,0.7552,8536,9
1027,4310.2146,732.1898,48.754361,15749,16121,3667,9.3118,0.597,8397,1
1028,4222.7485,4164.6502,11.614559,6407,3743,949,6.3004,0.0107,11235,5
1029,1595.5092,2701.4873,44.064889,11827,2036,474,0.9312,0.8798,11078,8
1030,4144.5791,4223.3311,16.412822,17473,1968,568,8.8614,0.4447,8497,2
1031,185.0478,2156.5142,5.642116,1362,1853,3433,2.7619,0.9316,13672,9
1032,2981.3534,1895.2086,43.501259,4474,19568,4024,2.5133,0.4955,10910,7
1033,1150.0519,4575.3045,31.805318,7320,10548,2259,3.0412,0.6942,12134,4
1034,602.8432,1255.8538,8.236628,8668,6619,3145,5.8143,0.0693,8592,5
1035,384.7752,4221.0632,21.49162,9482,13860,4311,5.4924,0.7452,11713,5
1036,3481.4469,2420.108,14.362956,8521,8304,4996,4.965,0.338,6250,9
1037,1699.3814,2570.4821,36.839755,17571,11351,1983,7.2036,0.3514,6486,2
1038,3623.8366,1542.3483,22.670866,19799,16567,1097,3.2337,0.1187,9178,4
1039,326.7911,2865.2153,49.463998,3537,165,3571,7.8424,0.1469,1806,0
1040,1576.4585,1626.0627,2.737344,1774,6959,3391,1.8357,0.1858,5048,1
1041,2697.4611,196.3567,17.750828,10256,2138,2673,7.8479,0.3282,5541,9
1042,3953.6179,1360.0003,24.09506,2559,10216,3647,6.6717,0.892,2097,2
1043,1593.7693,31.9052,25.156727,5080,16839,2420,6.8638,0.3683,12494,3
1044,3129.4606,4891.7742,15.79686,14342,18670,4280,4.8674,0.7244,5338,8
1045,4429.8899,4828.7364,36.46204,19676,16926,3349,6.7033,0.0827,14130,0
1046,3079.3198,1975.7825,43.737366,9982,6034,674,0.89,0.5911,1460,2
1047,1164.805,3641.857,46.935971,3525,2666,2803,8.5304,0.4819,6935,2
1048,122.0137,1729.037,40.254688,19889,13130,2370,0.6499,0.978,9538,5
1049,4350.4957,3355.4691,42.529025,8999,12126,4531,1.5725,0.8462,8423,4
1050,106.3568,4027.1522,27.52731,13698,6190,1067,5.8102,0.4548,3783,2
1051,4373.5096,4733.7818,41.294429,19051,13709,688,7.4202,0.7751,13799,3
1052,2644.6904,2001.0674,15.175265,13607,18073,4984,0.8549,0.193,3501,6
1053,4695.3391,3916.4921,19.923998,13430,5096,69,9.2156,0.5623,9075,2
1054,3993.9182,1329.6496,15.845719,16040,14410,2104,9.7387,0.0746,10966,8
1055,4989.6706,4951.6616,23.36942,7141,7584,420,6.0989,0.3481,10524,7
1056,1753.5656,128.8577,14.279052,8786,1638,3999,4.8643,0.2259,5606,1
1057,3835.9438,3017.648,48.080576,14902,14671,2598,7.4398,0.7189,6420,4
1058,2009.6605,3297.5333,15.6423,3281,5967,4339,3.3507,0.4901,8625,3
1059,2399.3833,3440.2309,4.902317,2213,4671,2125,4.9833,0.7511,9401,4
1060,3137.531,601.9467,26.340906,15214,5204,3893,9.1699,0.5153,7890,2
1061,4368.3868,4692.6495,2.855048,8079,18275,440,9.561,0.0865,10873,9
1062,4920.4175,905.9246,5.527247,15937,19590,1287,9.278,0.7354,10456,0
1063,3841.3694,3113.7708,10.969548,16998,8670,1209,2.6982,0.8332,14433,7
1064,2088.8397,1113.3882,23.217566,14275,14969,1079,2.4014,0.9035,11195,8
1065,2106.7908,1536.089,21.662603,869,2367,2564,3.0469,0.572,5239,7
1066,3687.9141,2732.2972,39.984613,17196,18911,3624,4.469,0.7536,10605,3
1067,1193.8933,2085.9729,36.973759,16043,367,1254,3.2103,0.752,1818,1
1068,552.3795,801.1364,21.315972,15408,15648,3358,3.8047,0.1557,7571,3
1069,1773.1172,854.6903,16.685277,16255,9908,3210,6.2443,0.1642,5104,8
1070,1436.2021,2090.7298,15.823508,1745,6607,3550,7.649,0.0709,618,9
1071,1481.5476,3786.4173,38.699777,2257,13,615,7.382,0.3199,12685,8
1072,1168.0464,4489.8243,2.603715,11860,19624,3079,8.1628,0.4735,10698,4
1073,210.4755,420.6475,0.641181,5424,2318,2724,0.4186,0.9979,8510,4
1074,89.3795,1965.5256,39.77724,5090,15430,3491,0.5726,0.431,14718,9
1075,4938.6121,501.2368,23.857371,6609,7486,3544,7.9149,0.7262,6286,2
1076,2138.8714,82.9722,6.544144,9718,16760,4516,5.3775,0.6934,457,5
1077,1921.6394,3308.5968,11.778373,17854,257,1901,5.8236,0.2045,501,6
1078,3398.2396,3012.2512,46.625204,19060,16834,4372,0.6206,0.0585,8075,9
1079,1091.2773,815.1039,42.975163,17898,15904,1713,2.6276,0.546,12611,8
1080,4749.8064,1169.0718,35.489282,4877,3213,2330,6.4197,0.7003,13288,6
1081,3931.7272,118.5485,24.111313,17836,6176,3620,8.6059,0.9983,2316,2
1082,447.0641,4174.7377,26.016229,3008,13572,1195,9.1781,0.3586,3875,6
1083,2087.9097,4873.4532,48.762229,14326,16088,4907,5.0542,0.8964,6631,0
1084,4395.5927,677.3063,48.288526,3125,7447,1379,5.5002,0.3819,4974,1
1085,4723.6607,1157.3838,10.763531,1754,17693,1313,8.3472,0.6894,4775,3
1086,2337.0129,4342.0489,40.555247,17997,14878,2916,5.4225,0.5983,14350,6
1087,3067.0608,4632.3197,9.862214,3276,12944,750,5.2169,0.053,1004,8
1088,835.1781,2098.1427,10.676953,8748,10307,301,9.0603,0.0784,6849,4
1089,4955.8432,253.1219,33.804684,12444,4017,4696,7.9203,0.0208,12443,7
1090,1158.3662,196.9688,20.250114,18434,5913,3983,9.0998,0.3708,4197,6
1091,4713.6594,2869.7536,46.577227,825,443,4625,2.2606,0.7458,6716,4
1092,3248.2367,1964.4816,4.450578,13881,2945,3838,5.2913,0.1728,1067,2
1093,3038.6879,143.2719,25.576331,11042,3937,278,8.4405,0.6059,13623,2
1094,2563.4474,2916.2661,45.926085,19415,399,4759,1.2004,0.2888,4717,5
1095,1153.3568,56.5226,45.205693,1082,15697,2559,7.9672,0.797,9821,9
1096,882.6484,3936.8619,7.826545,11518,2996,3918,1.9114,0.7984,13303,3
1097,1102.4388,1532.171,18.331948,16877,6330,2162,8.1004,0.7754,6609,2
1098,932.1994,201.2996,30.956108,4765,2217,4676,6.1588,0.5248,3235,3
1099,3897.9246,2941.7652,7.969828,8267,18092,1390,2.013,0.2846,6495,2
1100,1750.6328,1988.4281,48.401112,11184,11524,691,4.7862,0.8094,10474,9
1101,289.2228,4869.0023,45.737475,19745,2569,4733,6.8509,0.1861,14240,5
1102,4845.5135,2720.9979,8.347592,16713,161,3469,6.3751,0.2898,4499,6
1103,4418.9306,1376.2032,6.057861,12878,15649,1849,4.3297,0.1839,10591,3
1104,4638.7621,3547.1972,4.270516,9983,8068,4919,9.0037,0.6742,11431,2
1105,4974.5392,1357.4673,45.472192,8969,3905,4971,5.2407,0.6862,5268,2
1106,869.4845,4521.2174,9.681271,14640,3574,3817,5.1081,0.6525,6172,2
1107,1981.2161,1873.6161,20.814305,4675,1826,940,0.7163,0.4156,12547,8
1108,3791.1948,2749.3473,22.442623,4317,13787,3183,9.229,0.1002,8096,2
1109,3480.1061,252.875,29.950592,15315,9816,3310,1.8535,0.9112,3670,2
1110,769.488,2130.6119,3.58686,9696,13795,2051,5.3306,0.5077,4716,7
1111,4079.1675,4161.8194,11.338008,15815,1177,1747,8.0553,0.407,9658,3
1112,1122.2106,4028.246,46.574526,19710,19605,2452,2.233,0.5888,6070,6
1113,1119.0958,1121.6006,45.420515,8380,7821,25,5.321,0.1928,1962,2
1114,2684.8767,1130.4031,39.064554,1215,16515,2557,2.4828,0.1325,13941,7
1115,2964.7037,4086.5284,0.97016,11639,19947,61,7.621,0.4055,876,2
1116,2900.4352,4651.9928,16.350406,10714,1500,123,5.687,0.2272,13839,4
1117,457.4433,476.8137,31.397974,15978,7627,2103,8.5742,0.2443,12262,0
1118,4387.3055,2250.2987,13.759583,12072,16138,1187,8.9561,0.8925,13523,4
1119,1328.0076,1687.278,45.479344,3137,19173,1731,6.5225,0.5308,12094,5
1120,647.5833,4353.4436,31.69451,6619,3709,4642,7.2814,0.4835,8735,6
1121,4443.7415,417.6337,3.595429,5266,1770,4090,5.5373,0.6895,3517,1
1122,4778.2579,1055.6376,45.450289,7966,9511,2473,3.9058,0.9515,3866,1
1123,4310.6395,3762.3442,47.888337,9598,14227,2966,6.5164,0.1122,12741,8
1124,4047.5823,256.4787,3.885713,8709,15635,2278,9.0921,0.8335,4500,9
1125,3276.2134,2462.682,26.618059,6570,6732,4088,4.2251,0.584,9211,0
1126,2754.2913,2210.5408,15.168284,17876,10966,2965,3.2127,0.1462,7234,1
1127,434.9429,1672.0126,19.642015,5214,19429,1311,3.9455,0.2971,9621,1
1128,2042.272,1972.8676,8.982643,11882,376,155,4.4104,0.4824,13171,9
1129,1863.4489,2649.7076,28.903647,4229,15518,2213,0.8283,0.6912,5948,6
1130,1298.7763,806.8452,47.898972,4410,19421,3254,5.0346,0.2426,575,5
1131,3617.1033,2859.9837,25.15368,591,6219,1263,4.9937,0.5349,1459,8
1132,2479.3837,4027.1636,4.145821,19441,17125,1363,5.9256,0.6847,7396,6
1133,405.2403,3800.807,31.000105,18591,8496,938,3.6919,0.4487,9692,2
1134,1100.9238,769.508,17.011216,2709,1086,512,6.1698,0.863,9684,2
1135,3416.297,746.2559,42.796274,5982,13074,187,8.7943,0.8695,3173,0
1136,380.6635,1340.8792,21.733964,12222,11372,1846,9.5592,0.4707,2471,7
1137,4256.0361,1805.38,9.642061,17132,17595,1703,5.8778,0.9729,3428,0
1138,2475.7377,2042.2838,9.555362,13786,11227,391,0.5217,0.0756,13451,1
1139,2402.9381,3398.4893,38.438232,6554,19504,655,9.6954,0.0034,7799,6
1140,2962.043,283.4116,13.279453,17882,10047,4272,7.088,0.3807,7737,0
1141,4123.4066,173.3732,38.361693,1380,16652,2822,3.426,0.6011,14885,3
1142,1739.0526,1959.5589,10.294445,7361,19159,764,1.5569,0.6292,10708,8
1143,3390.084,3485.8215,16.084386,3771,11042,3401,1.5198,0.4764,11744,7
1144,2828.6642,967.1848,23.274402,19727,4350,4807,1.7607,0.1249,4207,7
1145,1335.1487,3207.526,47.159798,14450,4966,3268,0.5512,0.1705,2201,2
1146,4393.1511,1299.1481,46.586578,9089,13493,1086,9.0313,0.8521,2965,4
1147,3987.1321,4430.4317,10.343673,1547,13337,1930,5.4536,0.8679,6906,3
1148,3292.2626,4478.4508,17.911016,19511,19844,4377,7.0296,0.6739,3314,7
1149,4252.9101,1486.443,7.470054,6209,17374,1964,8.2983,0.6642,2928,6
1150,4336.4723,1149.9765,25.499303,16351,12685,1786,7.9363,0.5977,8874,6
1151,3541.8178,2056.5257,23.029181,8876,17322,2275,8.8378,0.2029,13057,9
1152,4185.0683,1202.6655,45.038018,1296,6655,2687,9.6758,0.4283,8471,9
1153,3487.3603,3361.9225,46.500276,15862,7343,2969,4.4468,0.6959,4459,6
1154,3400.7071,4130.3252,19.178431,13974,2359,4573,9.5083,0.5373,1649,0
1155,3093.0607,3365.4639,24.586948,17770,19730,716,7.2606,0.0186,5528,6
1156,3763.5857,4121.754,44.811823,14482,6361,243,0.7996,0.9536,13487,3
1157,793.0339,1984.9668,40.33541,17327,3744,3916,6.8497,0.8448,12889,2
1158,4404.355,781.5933,0.182915,3281,7160,1524,6.8985,0.2605,9351,4
1159,4359.2189,3689.7574,16.003046,13598,519,838,9.068,0.6165,8185,1
1160,146.2461,1802.3789,21.08877,17418,16653,3324,3.792,0.9232,2342,7
1161,4129.0855,3356.3574,11.485891,2787,12926,2954,5.8906,0.096,1519,8
1162,644.358,1353.227,9.978661,2234,14811,1346,0.2207,0.503,1839,4
1163,1675.6009,406.1574,1.889322,1621,16240,2424,3.3875,0.4562,871,2
1164,3717.5438,4962.9091,32.168522,3536,5476,2029,0.7162,0.4102,5539,9
1165,803.8079,781.016,13.125588,19590,4186,1433,5.2665,0.8356,11470,6
1166,4089.8369,4942.1051,2.617454,2883,5162,240,8.1927,0.3806,9534,0
1167,4160.6726,4886.3999,11.549042,16555,9581,139,2.1438,0.0637,14409,9
1168,2537.3436,3969.0926,40.095717,9746,9887,3194,5.3217,0.0658,10499,2
1169,31.9393,3297.1182,42.574474,3898,11466,420,2.1197,0.0427,5478,8
1170,1435.1978,2889.0395,24.153364,15862,11222,304,1.2948,0.4091,9364,1
1171,3084.6384,4330.5091,20.803592,2838,2336,2163,5.1589,0.7184,12265,8
1172,4905.9311,1447.2047,48.892687,8600,3675,2027,0.8836,0.2037,13537,0
1173,3159.0713,2338.4114,10.028313,15912,4577,4103,5.9148,0.6465,1129,3
1174,1299.0253,3096.9537,10.768043,6722,14973,2227,0.4102,0.6871,11820,9
1175,3170.0322,2055.9583,14.59343,17064,501,1169,1.1565,0.2552,12192,5
1176,2699.9315,2137.438,8.637949,5488,8084,416,5.545,0.6006,6500,6
1177,3899.2292,1651.43,18.968342,15122,8295,2714,5.9549,0.6849,13850,2
1178,534.9121,2821.1634,45.54172,237,15721,150,0.387,0.4666,12080,8
1179,3805.1419,4252.8741,30.76743,11630,5544,2445,5.7764,0.3367,1285,3
1180,2706.3375,1007.6499,20.597386,11550,19131,839,8.4012,0.6192,8763,4
1181,4814.9604,4672.1658,46.720546,2424,3277,1697,7.2509,0.9778,14909,7
1182,1709.3674,3445.4414,2.423307,12907,19470,4340,1.3987,0.4268,2865,2
1183,3163.1131,4116.3678,10.513888,14989,6614,1911,5.9655,0.3917,6046,7
1184,4660.1412,2780.9579,28.294474,1033,11730,1422,6.7553,0.4643,12177,0
1185,512.5576,3897.5857,30.77767,6340,1328,4975,0.4686,0.0762,11334,7
1186,4686.1431,81.0118,1.977971,2941,7773,3002,8.5679,0.5532,1978,9
1187,3439.4317,4091.9039,20.151998,12263,10667,1321,9.072,0.3287,14269,7
1188,339.1946,200.7039,32.457733,19517,16290,4036,8.5195,0.1214,8639,5
1189,1504.8248,4449.568,34.903558,11653,18947,1524,8.2639,0.4663,13071,4
1190,3540.8634,4959.8138,31.907031,4943,19702,3879,7.4752,0.0034,9473,8
1191,336.7623,1470.3444,16.028229,6962,18821,553,6.371,0.4018,5040,5
1192,2910.8565,1051.6007,4.676097,7731,5770,3757,6.8184,0.1057,7040,0
1193,1729.4218,3826.8192,21.35568,634,13664,3672,8.0833,0.0243,8829,5
1194,3104.5814,1265.1392,6.437809,6823,5919,482,6.6587,0.8245,2974,0
1195,228.7197,4327.8133,47.381188,6488,17474,600,3.3445,0.9162,4627,5
1196,4357.6853,514.2219,23.758596,15132,4556,1165,3.822,0.2077,119,2
1197,4867.4451,629.7847,15.863027,19831,2395,4679,8.9809,0.5393,8000,5
1198,4844.3896,4895.758,38.315227,5739,667,4233,0.2695,0.278,12354,5
1199,3748.2617,3369.1978,24.89748,3099,12356,1004,7.0183,0.4936,2293,0
1200,650.4399,4234.4377,15.50177,8098,2235,1983,9.5523,0.4366,2105,8
1201,3791.3184,1621.6536,40.598406,13137,6336,1635,7.0917,0.2691,1068,7
1202,122.9443,3382.422,43.357621,5477,17621,2998,9.9397,0.7004,14860,1
1203,110.6275,2971.2132,33.650441,8254,18008,687,6.9067,0.1265,14202,1
1204,1618.0579,3015.7546,2.348316,18202,17759,3415,0.4402,0.0531,424,4
1205,2443.2211,3412.6655,28.316187,4888,11504,1760,8.2874,0.7677,3820,9
1206,3852.0394,2876.8001,38.164769,18983,6360,4938,2.9178,0.6659,7704,1
1207,3416.4801,2145.3176,6.825237,11644,16561,2481,4.516,0.4985,12683,0
1208,2229.5191,1379.6207,11.433615,9493,13877,1338,3.1897,0.4678,14786,1
1209,1368.1406,3842.909,44.124767,2654,2929,115,2.7587,0.4974,1281,4
1210,4985.6225,1131.3699,1.006184,1455,7618,3958,4.3709,0.437,14329,9
1211,2130.9122,3461.7746,37.636382,17523,7615,569,3.8496,0.3929,13242,6
1212,2256.9406,1166.6718,23.688717,5808,4275,1554,6.3701,0.4997,10012,4
1213,818.1275,3126.6546,22.338663,3193,4972,2690,8.1502,0.5285,14148,0
1214,3974.0498,3735.3939,0.354926,12813,8390,4591,3.0412,0.6919,3433,6
1215,3468.4142,1093.5773,40.96993,15776,17353,3341,2.2158,0.7112,763,5
1216,1103.8559,299.7259,17.991309,10403,19540,2989,6.7023,0.3776,1630,6
1217,411.9144,654.8774,27.038327,13075,2505,3152,6.7362,0.4135,5500,1
1218,3402.4997,3029.9888,33.865067,15246,6007,3528,9.0212,0.3737,8635,4
1219,3272.5595,4247.2335,35.131509,3760,7944,3016,0.2579,0.5365,3015,7
1220,1366.3049,224.9937,47.799007,19414,17654,822,8.5451,0.4534,10774,6
1221,4754.3183,3670.759,26.567045,15684,17749,3575,5.2579,0.8896,1498,5
1222,755.2979,1706.5998,19.986038,12461,924,3788,6.2509,0.6964,12445,5
1223,2161.6797,2392.6471,47.685186,16448,16855,1609,1.0046,0.8987,8281,0
1224,4718.0802,4644.2985,32.105548,15461,10247,560,4.3829,0.7091,10442,0
1225,2098.6424,1659.8642,14.907588,17730,12476,4064,2.3503,0.971,9172,6
1226,3192.6334,2326.69,6.3233,17359,19339,4436,2.6168,0.6357,8654,2
1227,1987.978,68.4219,42.127741,9815,17533,612,5.0905,0.9636,3553,5
1228,1371.0833,408.0028,18.109144,13891,3087,2164,8.1433,0.1582,10949,4
1229,4919.8884,1292.9654,33.02352,19715,14861,1882,7.4634,0.0525,11821,2
1230,2046.6759,139.2709,23.540874,1741,17014,4170,5.9509,0.5791,10694,5
1231,4470.4971,3156.8803,9.946569,11219,7408,3864,5.4402,0.9835,7638,2
1232,1149.7807,2131.9975,30.08437,6056,775,3709,4.3303,0.4176,8572,7
1233,1065.5314,2740.7305,3.034247,1955,8710,1710,9.7298,0.212,4497,6
1234,155.6801,873.2442,20.667182,16664,16312,1762,5.6459,0.5215,13391,8
1235,3258.3376,1479.6672,27.330792,18776,1344,1693,2.6143,0.6488,4647,4
1236,1842.638,3319.1257,21.802405,9233,10162,1246,2.3779,0.3152,2984,0
1237,4321.7926,4826.514,37.433634,6440,11420,126,6.1524,0.7148,3061,9
1238,2366.0548,252.0934,41.396265,962,7798,4753,5.276,0.9751,13698,7
1239,4840.9675,4451.9227,38.562177,17602,19284,1200,0.1762,0.897,7835,1
1240,927.6357,2884.4102,1.940744,6008,935,2712,8.3176,0.2916,6805,5
1241,4343.1172,2819.6022,9.706519,17777,1987,3447,7.0708,0.3267,7511,0
1242,3882.9865,2501.3977,26.830422,2077,14017,991,6.6521,0.3715,2951,5
1243,3854.6115,346.9797,46.741109,6197,5466,3066,0.7809,0.3946,4541,3
1244,4223.9177,449.3934,41.747855,16293,9967,4955,3.6844,0.1003,14388,4
1245,3805.1223,3004.564,42.126741,10316,15722,1522,9.3603,0.762,7419,9
1246,3131.1053,1704.7994,15.160479,11786,1506,4729,8.6396,0.3653,6064,6
1247,656.2331,4586.3412,21.472452,8143,5364,2499,2.9269,0.8798,14206,5
1248,162.6406,2032.9586,23.53535,6261,15941,2566,1.6549,0.9269,11923,0
1249,4604.24,716.4159,7.868663,15535,10847,4791,4.546,0.0244,12617,8
1250,3083.2554,3573.597,1.553503,4842,1011,2598,3.6227,0.9885,10124,5
1251,3982.6885,1466.7742,47.34515,13385,14925,116,6.854,0.71,7662,5
1252,2407.6169,2627.3563,12.035705,17444,13483,1032,9.6677,0.5204,3422,8
1253,586.5498,3489.1669,11.997521,1923,19862,1242,3.6937,0.3895,1991,9
1254,625.9377,4501.3216,4.169044,11992,9370,1743,0.716,0.5185,13058,4
1255,3427.8296,3960.9581,46.425395,6102,3858,3639,8.9864,0.3246,3857,5
1256,2151.5352,3381.8086,28.986898,2474,9865,4400,0.4757,0.6227,1483,5
1257,1002.6316,3398.1691,33.351876,8109,10121,4091,9.5324,0.093,2546,6
1258,2457.9778,4729.6238,45.578853,15451,11371,1976,6.6793,0.6211,4221,8
1259,321.054,1479.1275,17.281074,10044,2554,4184,9.4227,0.2753,12492,4
1260,2909.8612,5.5705,31.075403,16211,15490,4404,2.0766,0.0176,11008,4
1261,1344.9743,1359.7801,1.940069,4550,4390,4898,0.5029,0.5527,643,3
1262,3987.7975,1089.4647,9.338708,595,16936,164,4.9333,0.5784,13333,9
1263,1551.8167,3309.1763,41.562307,16891,11090,3311,4.5612,0.4266,12878,3
1264,2276.1062,3168.5617,38.338441,4890,9232,3389,3.3818,0.0723,3919,7
1265,58.1126,2967.311,17.5322,8213,3052,996,9.5808,0.8933,1587,1
1266,362.2437,81.2271,18.840594,17784,5323,1878,8.2436,0.6114,2410,9
1267,1962.4739,3643.893,26.677768,3202,11790,1824,6.6497,0.1157,6505,7
1268,2399.6994,1617.6588,0.01215,7855,2556,4907,1.7123,0.5109,12042,1
1269,3000.1067,3325.2833,12.062293,6764,17474,2296,7.3698,0.4973,13428,0
1270,1458.32,2782.8966,10.41167,10654,12768,3265,7.2974,0.0604,55,9
1271,3474.9125,1713.6612,12.524222,5191,459,1349,4.3082,0.6069,14628,8
1272,4300.6134,672.89,40.295312,13716,15702,1804,9.2554,0.8083,13363,7
1273,3899.2571,472.1035,13.983765,5682,16067,2252,1.7531,0.749,842,5
1274,198.1037,4157.5934,9.576147,3679,4722,2901,2.7466,0.203,6929,3
1275,2402.5399,4591.9885,25.213223,14103,12447,1594,0.7259,0.8623,14590,1
1276,524.6598,3248.9437,43.282265,16721,6305,433,7.975,0.3425,4588,7
1277,1210.2327,517.1795,12.067561,1668,13566,3818,6.2554,0.9465,9177,2
1278,4933.3131,2010.1421,3.926904,17294,10200,4918,3.2179,0.0717,10813,9
1279,712.4863,3644.6987,17.820301,8205,1921,1071,1.7218,0.4862,2907,3
1280,2494.4458,3899.1066,37.382616,5123,13228,4601,0.4975,0.5971,5089,4
1281,3090.7825,591.1019,27.534572,11218,7695,115,1.7508,0.2477,10187,3
1282,3512.3278,0.1636,40.839687,15584,6299,1440,4.5875,0.7714,10125,7
1283,2798.2478,3560.6881,47.979611,974,6630,1791,2.5471,0.6269,5057,8
1284,48.8641,1782.9873,39.633145,1409,12720,995,2.6639,0.0181,5983,0
1285,1632.3133,1272.4141,30.190194,10136,5147,4319,8.7682,0.6084,2273,1
1286,2588.563,64.4972,24.66713,18673,17388,4732,5.1999,0.4915,6142,3
1287,439.3416,2701.5016,2.00355,8739,19468,4768,7.3196,0.196,8016,0
1288,1753.1411,4255.7552,49.216101,14350,10307,958,0.4535,0.9957,8295,5
1289,166.0252,4788.1587,19.174118,1219,2590,96,3.7151,0.8972,9162,4
1290,392.9017,2828.7291,7.611495,17805,4311,2155,4.8438,0.2925,1072,6
1291,1984.6224,2572.3115,33.335476,3378,2242,632,1.9455,0.5411,737,5
1292,663.5874,425.2911,14.214486,10965,13602,3685,1.2899,0.3165,9558,2
1293,2837.7086,2744.3685,29.288955,4099,7712,1702,8.716,0.7755,6377,4
1294,3447.328,1899.9016,29.338437,19123,939,698,9.4004,0.9303,7750,2
1295,4002.9355,3035.6803,22.286546,7620,4302,32,0.8802,0.3588,3631,8
1296,1000.7592,1943.6379,41.805947,11940,3971,4875,3.5553,0.8056,228,1
1297,837.4212,1201.5032,13.248427,18227,4000,549,9.587,0.4984,6666,5
1298,522.8482,474.8354,22.431685,19201,3409,2249,0.9233,0.3966,14009,8
1299,3182.1549,1574.5991,26.884653,16879,13808,1894,6.472,0.9384,5712,9
1300,3532.3816,483.2332,33.18127,6561,8963,2835,9.725,0.5104,6157,6
1301,157.9404,884.493,39.198614,5511,16633,1704,9.7844,0.4674,3571,4
1302,4681.0619,4936.6809,19.740425,3445,13386,1157,4.7651,0.6724,8637,1
1303,259.8659,2220.5233,32.302383,7544,5951,344,1.7112,0.2612,7994,1
1304,2706.4863,2659.3635,7.530633,12430,2927,4073,2.1006,0.3248,14676,3
1305,3545.3055,4368.0939,46.632412,7254,7976,3463,8.9071,0.932,13636,9
1306,4354.8469,4977.8445,19.153002,13776,6967,2249,9.1257,0.6785,1620,1
1307,3570.4375,2913.5764,36.476098,46,9134,945,6.118,0.8266,12886,7
1308,4008.6424,4062.371,1.017152,15598,6588,3881,7.6851,0.2711,2205,9
1309,1697.2576,1634.7119,10.259437,2058,5092,2051,7.4253,0.5438,2704,6
1310,4074.1274,1528.7267,24.354179,664,8986,3286,6.652,0.9714,11243,6
1311,400.5834,2013.5246,43.912636,4669,17062,2856,8.29,0.3187,7743,2
1312,4474.0843,3362.5396,26.362805,18414,1562,1331,6.8855,0.1605,11695,6
1313,2737.9664,3410.9616,46.493531,5718,8645,2004,5.3866,0.5109,11819,7
1314,4086.4907,1576.204,24.189896,2697,14786,3616,2.4459,0.3878,7575,4
1315,2261.5969,666.0583,24.522506,13201,3657,1788,7.4645,0.1596,9374,0
1316,3217.892,3161.985,5.987427,16102,16140,2247,4.787,0.8886,11449,0
1317,2632.018,641.638,40.132832,8832,210,3673,3.0184,0.9907,798,3
1318,3657.9503,2892.4668,12.348346,19048,4984,2156,8.0393,0.5686,14827,1
1319,408.1591,3467.1137,44.980635,19130,7142,3480,6.9975,0.7747,9027,6
1320,301.7698,3503.0605,45.54122,5005,10119,3021,9.3797,0.859,3000,2
1321,1235.5237,3767.363,47.165511,13157,16262,52,1.7379,0.701,10225,3
1322,797.7318,4364.2984,26.011572,4403,3967,2160,6.527,0.0442,12645,8
1323,4358.9191,2499.8,33.854722,10788,10070,4391,2.518,0.1576,2765,1
1324,1096.0777,3651.2486,38.925816,14663,8819,3652,9.0455,0.071,10602,7
1325,4879.3265,3095.8675,6.550818,19812,10919,3916,1.085,0.0099,3685,0
1326,1684.4856,933.2078,30.0479,5913,9651,2113,6.596,0.306,11468,2
1327,910.5978,128.458,1.714992,395,19209,2622,7.9317,0.3924,8200,3
1328,3948.4946,1422.7141,24.878354,14636,1251,4561,3.6137,0.241,10712,5
1329,3293.5423,2215.1741,7.742219,3598,4759,4730,9.546,0.0646,10412,0
1330,2490.9836,3085.5336,9.146228,10525,4364,1355,8.5222,0.5299,6240,7
1331,2776.8222,4249.7982,18.252442,330,2164,3755,3.0167,0.2733,3875,1
1332,3596.0117,981.2366,21.621915,17157,9816,210,0.1747,0.796,14944,4
1333,1142.2814,627.7577,31.158659,1646,1854,238,3.0369,0.0081,13618,5
1334,4981.6696,4817.4001,3.721513,18172,17138,336,2.885,0.8425,11921,7
1335,4873.9661,540.2317,25.184638,9816,1869,3839,8.9106,0.9548,3330,2
